timestep,bus,fault_prob,congestion_prob,voltage_prob,risk_type,recommended_action,explanation,max_risk
4.0,7.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,8.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,9.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,10.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,11.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,12.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,13.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,14.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,15.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,16.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,17.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,18.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,19.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,20.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,21.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,22.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,23.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,24.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,25.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
